Pathway identifier,Pathway name,Entities found,Entities total,Entities ratio,Entities pValue,Entities FDR,Reactions found,Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-SSC-70326,"Glucose metabolism",1,90,0.008982035928143712,0.9999844391403725,0.9999968814693373,7,41,0.00543838705398594,9823,Sus scrofa,"57634","","R-SSC-70467;R-SSC-70479;R-SSC-70471;R-SSC-70262;R-SSC-6799604;R-SSC-70475;R-SSC-71802"
R-SSC-2173782,"Binding and Uptake of Ligands by Scavenger Receptors",1,90,0.008982035928143712,0.9999844391403725,0.9999968814693373,1,19,0.0025202281469690942,9823,Sus scrofa,"4208","","R-SSC-2203480"
R-BTA-71406,"Pyruvate metabolism and Citric Acid (TCA) cycle",1,94,0.00898661567877629,0.9999845271253947,0.9999845271253947,1,32,0.004015056461731493,9913,Bos taurus,"53942","","R-BTA-70967"
R-GGA-163685,"Integration of energy metabolism",1,79,0.008987485779294653,0.9999845437852704,0.9999912026000529,2,26,0.0038128757882387445,9031,Gallus gallus,"57634","","R-GGA-163764;R-GGA-163751"
R-CFA-1500931,"Cell-Cell communication",1,88,0.009036763195728076,0.9999854586266429,0.9999940307389951,1,46,0.0061786433848220286,9615,Canis familiaris,"56143","","R-CFA-419981"
R-XTR-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",1,77,0.009058823529411765,0.9999858504510125,0.9999967060360031,3,27,0.004386677497969131,8364,Xenopus tropicalis,"57705","","R-XTR-2022919;R-XTR-2022851;R-XTR-744231"
R-DME-193368,"Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol",1,53,0.009064477509834103,0.9999859491642715,0.9999994160845428,2,19,0.004155730533683289,7227,Drosophila melanogaster,"2290","","R-DME-192033;R-DME-192160"
R-BTA-5620912,"Anchoring of the basal body to the plasma membrane",1,95,0.009082217973231358,0.9999862544516559,0.9999862544516559,8,9,0.0011292346298619825,9913,Bos taurus,"27131","","R-BTA-5626227;R-BTA-5626681;R-BTA-5626228;R-BTA-5626699;R-BTA-5626220;R-BTA-5626223;R-BTA-5617816;R-BTA-5638009"
R-HSA-6809371,"Formation of the cornified envelope",1,138,0.009089112823552658,0.9999863713054391,0.9999863713054391,8,27,0.001917886063361273,9606,Homo sapiens,"353288","","R-HSA-6810357;R-HSA-6811539;R-HSA-6814387;R-HSA-8942224;R-HSA-6814734;R-HSA-6814764;R-HSA-6814298;R-HSA-6810937"
R-DRE-70326,"Glucose metabolism",1,93,0.009091797829699873,0.9999864165418707,0.9999864165418707,7,40,0.005420054200542005,7955,Danio rerio,"57634","","R-DRE-6799604;R-DRE-70475;R-DRE-70479;R-DRE-70471;R-DRE-70467;R-DRE-70262;R-DRE-71802"
R-MMU-2559583,"Cellular Senescence",1,99,0.009161576901721266,0.9999875409757158,0.9999911660411962,1,41,0.004977540366638339,10090,Mus musculus,"26523","","R-MMU-3225851"
R-RNO-977606,"Regulation of Complement cascade",2,118,0.011363636363636364,0.9999877267283322,0.9999877267283322,4,27,0.003401789089076477,10116,Rattus norvegicus,"2239;2315","","R-RNO-2530445;R-RNO-8852580;R-RNO-8853252;R-RNO-2530429"
R-BTA-6807878,"COPI-mediated anterograde transport",1,96,0.009177820267686425,0.9999877890859832,0.9999877890859832,5,10,0.0012547051442910915,9913,Bos taurus,"26057","","R-BTA-6809006;R-BTA-6809003;R-BTA-6807877;R-BTA-6807872;R-BTA-6809011"
R-HSA-1280215,"Cytokine Signaling in Immune system",54,1107,0.07291049199762893,0.9999883010996377,0.9999883010996377,371,726,0.051569825259269786,9606,Homo sapiens,"6197;6196;5781;6597;11141;3123;2078;22992;5062;275;1499;3115;1376;1739;4128;2904;4208;1977;9631;5595;7850;7534;23211;27131;1742;1740;1981;5743;27;23067;3265;3185;5519;5718;2887;1630;2048;2047;3135;8945;55746;6647;1717;815;2969;6804;5290;1523;3106;301;3105;1762;1806;6616;5528","","R-HSA-8983688;R-HSA-452100;R-HSA-8950415;R-HSA-452097;R-HSA-8983680;R-HSA-450063;R-HSA-1112602;R-HSA-452108;R-HSA-8987266;R-HSA-1112604;R-HSA-8950405;R-HSA-198669;R-HSA-1369114;R-HSA-1369115;R-HSA-8987270;R-HSA-9606784;R-HSA-1671691;R-HSA-203797;R-HSA-1168393;R-HSA-9607304;R-HSA-8982163;R-HSA-1168394;R-HSA-8982162;R-HSA-452122;R-HSA-8982165;R-HSA-913424;R-HSA-1671687;R-HSA-8963734;R-HSA-8950423;R-HSA-8950441;R-HSA-6783556;R-HSA-6786114;R-HSA-913451;R-HSA-6783552;R-HSA-6786124;R-HSA-1031716;R-HSA-1168445;R-HSA-8937656;R-HSA-8950456;R-HSA-1168423;R-HSA-8950448;R-HSA-8950453;R-HSA-6783524;R-HSA-6786095;R-HSA-198731;R-HSA-6786092;R-HSA-5684250;R-HSA-921155;R-HSA-6783530;R-HSA-5684248;R-HSA-976991;R-HSA-6786101;R-HSA-6809140;R-HSA-6786096;R-HSA-1364044;R-HSA-6786110;R-HSA-1168456;R-HSA-198746;R-HSA-1168459;R-HSA-449117;R-HSA-8950485;R-HSA-449115;R-HSA-1364043;R-HSA-6784006;R-HSA-1112690;R-HSA-6786050;R-HSA-198756;R-HSA-9705726;R-HSA-914022;R-HSA-6786058;R-HSA-1067646;R-HSA-1112703;R-HSA-6786070;R-HSA-9678561;R-HSA-6788628;R-HSA-9006844;R-HSA-168053;R-HSA-9008894;R-HSA-914036;R-HSA-1170539;R-HSA-8950518;R-HSA-6786072;R-HSA-912527;R-HSA-1112727;R-HSA-8987150;R-HSA-6787820;R-HSA-8987141;R-HSA-1295519;R-HSA-1295516;R-HSA-8987161;R-HSA-448660;R-HSA-1067651;R-HSA-448661;R-HSA-1112708;R-HSA-1067659;R-HSA-447130;R-HSA-8987156;R-HSA-8983063;R-HSA-8987179;R-HSA-1112755;R-HSA-209063;R-HSA-9008684;R-HSA-209061;R-HSA-6783681;R-HSA-1295540;R-HSA-450222;R-HSA-9674808;R-HSA-6784204;R-HSA-9011748;R-HSA-9009700;R-HSA-446130;R-HSA-1067688;R-HSA-1302698;R-HSA-9645137;R-HSA-9009227;R-HSA-448708;R-HSA-9678935;R-HSA-1675473;R-HSA-8987202;R-HSA-8950340;R-HSA-9674816;R-HSA-1264832;R-HSA-8950364;R-HSA-199895;R-HSA-9645126;R-HSA-450257;R-HSA-5668481;R-HSA-8987230;R-HSA-877269;R-HSA-6784189;R-HSA-8950354;R-HSA-9645134;R-HSA-8987220;R-HSA-448728;R-HSA-199910;R-HSA-209125;R-HSA-6785165;R-HSA-8981093;R-HSA-8987236;R-HSA-448744;R-HSA-877308;R-HSA-8854645;R-HSA-982778;R-HSA-447219;R-HSA-912629;R-HSA-982775;R-HSA-199929;R-HSA-168184;R-HSA-199935;R-HSA-447226;R-HSA-909552;R-HSA-5668520;R-HSA-982768;R-HSA-8983671;R-HSA-8987255;R-HSA-912627;R-HSA-6785895;R-HSA-982792;R-HSA-447246;R-HSA-8983425;R-HSA-8983424;R-HSA-914182;R-HSA-6785898;R-HSA-449803;R-HSA-8987012;R-HSA-8985988;R-HSA-8987015;R-HSA-8987014;R-HSA-8987033;R-HSA-447252;R-HSA-450325;R-HSA-199959;R-HSA-982810;R-HSA-8950684;R-HSA-449811;R-HSA-9005980;R-HSA-8987039;R-HSA-982807;R-HSA-450333;R-HSA-9009554;R-HSA-9696179;R-HSA-879917;R-HSA-9008043;R-HSA-6784324;R-HSA-6784323;R-HSA-8952749;R-HSA-912680;R-HSA-8983983;R-HSA-8950190;R-HSA-450337;R-HSA-879909;R-HSA-8987040;R-HSA-8987043;R-HSA-1169210;R-HSA-879910;R-HSA-8987042;R-HSA-450346;R-HSA-879907;R-HSA-8950183;R-HSA-879934;R-HSA-8950716;R-HSA-1169188;R-HSA-8983996;R-HSA-8987070;R-HSA-879930;R-HSA-879925;R-HSA-9025969;R-HSA-1169192;R-HSA-9009072;R-HSA-451900;R-HSA-445757;R-HSA-9008052;R-HSA-8987063;R-HSA-9008054;R-HSA-507719;R-HSA-8987080;R-HSA-8984012;R-HSA-8987084;R-HSA-8984014;R-HSA-8984001;R-HSA-9008577;R-HSA-8950210;R-HSA-879942;R-HSA-879937;R-HSA-508247;R-HSA-8987097;R-HSA-8987096;R-HSA-8983003;R-HSA-8983519;R-HSA-8983518;R-HSA-6784319;R-HSA-8950737;R-HSA-8984021;R-HSA-9707977;R-HSA-8984023;R-HSA-451942;R-HSA-919404;R-HSA-5607731;R-HSA-8987105;R-HSA-8987104;R-HSA-8950757;R-HSA-1168767;R-HSA-9705467;R-HSA-8952807;R-HSA-8987129;R-HSA-6784791;R-HSA-8950269;R-HSA-8987132;R-HSA-5607725;R-HSA-912757;R-HSA-8987120;R-HSA-6785821;R-HSA-8950771;R-HSA-508282;R-HSA-5607723;R-HSA-8952823;R-HSA-6788582;R-HSA-8950537;R-HSA-9677585;R-HSA-508292;R-HSA-8983309;R-HSA-5678544;R-HSA-6789615;R-HSA-8983299;R-HSA-8983298;R-HSA-9006850;R-HSA-8983300;R-HSA-1370500;R-HSA-9006873;R-HSA-1168768;R-HSA-909724;R-HSA-8983835;R-HSA-909726;R-HSA-8983834;R-HSA-9705729;R-HSA-909720;R-HSA-909722;R-HSA-9677579;R-HSA-1015702;R-HSA-909719;R-HSA-909718;R-HSA-1370505;R-HSA-9705738;R-HSA-9006870;R-HSA-449958;R-HSA-9674546;R-HSA-8985900;R-HSA-909738;R-HSA-8950063;R-HSA-8983841;R-HSA-909732;R-HSA-8983845;R-HSA-909729;R-HSA-448427;R-HSA-9674558;R-HSA-1112510;R-HSA-8983335;R-HSA-909730;R-HSA-6797271;R-HSA-997311;R-HSA-997309;R-HSA-873919;R-HSA-873918;R-HSA-8985914;R-HSA-5696482;R-HSA-9676071;R-HSA-8950591;R-HSA-8983870;R-HSA-1168809;R-HSA-9706287;R-HSA-6788571;R-HSA-1168813;R-HSA-449978;R-HSA-449976;R-HSA-8950583;R-HSA-8985929;R-HSA-8865605;R-HSA-8983371;R-HSA-9009485;R-HSA-8986446;R-HSA-8983374;R-HSA-873924;R-HSA-8983872;R-HSA-873927;R-HSA-873926;R-HSA-873921;R-HSA-8983876;R-HSA-997314;R-HSA-873922;R-HSA-8983878;R-HSA-9674563;R-HSA-9706308;R-HSA-9674562;R-HSA-8983384;R-HSA-1112514;R-HSA-913374;R-HSA-9674567;R-HSA-8986972;R-HSA-1168839;R-HSA-913371;R-HSA-913370;R-HSA-8983378;R-HSA-1678841;R-HSA-8986985;R-HSA-6790022;R-HSA-1678842;R-HSA-1112565;R-HSA-448480;R-HSA-450031;R-HSA-8950113;R-HSA-9698170;R-HSA-1176059;R-HSA-6790029;R-HSA-8983394;R-HSA-1369080;R-HSA-450027;R-HSA-1168894;R-HSA-1169406;R-HSA-9706340;R-HSA-6790038;R-HSA-453111;R-HSA-453104;R-HSA-8950128;R-HSA-8986480;R-HSA-8986995;R-HSA-9604969;R-HSA-8986994;R-HSA-8985973;R-HSA-9706344;R-HSA-452091;R-HSA-9706345"
R-CFA-5689603,"UCH proteinases",1,90,0.009242144177449169,0.9999887240623115,0.9999940307389951,2,10,0.001343183344526528,9615,Canis familiaris,"51693","","R-CFA-5689630;R-CFA-5689544"
R-MMU-5628897,"TP53 Regulates Metabolic Genes",1,100,0.009254118082546734,0.9999888900408811,0.9999911660411962,2,18,0.0021852616243778072,10090,Mus musculus,"57634","","R-MMU-70475;R-MMU-5628905"
R-RNO-2871809,"FCERI mediated Ca+2 mobilization",2,119,0.011459938366718029,0.9999890222484878,0.9999890222484878,3,6,7.559531309058839E-4,10116,Rattus norvegicus,"2259;2258;3382","","R-RNO-2730867;R-RNO-2730849;R-RNO-2730872"
R-BTA-9013148,"CDC42 GTPase cycle",1,97,0.009273422562141491,0.9999891525085706,0.9999891525085706,1,5,6.273525721455458E-4,9913,Bos taurus,"26122","","R-BTA-9013159"
R-SSC-77289,"Mitochondrial Fatty Acid Beta-Oxidation",1,93,0.009281437125748504,0.9999892596476944,0.9999968814693373,2,41,0.00543838705398594,9823,Sus scrofa,"29119","","R-SSC-109343;R-SSC-109341"
R-XTR-5357801,"Programmed Cell Death",1,79,0.009294117647058824,0.9999894270058468,0.9999967060360031,1,89,0.01445978878960195,8364,Xenopus tropicalis,"57705","","R-XTR-9687828"
R-GGA-70326,"Glucose metabolism",1,82,0.009328782707622298,0.999989871338032,0.9999912026000529,7,41,0.006012611819914943,9031,Gallus gallus,"57634","","R-GGA-6799604;R-GGA-70471;R-GGA-70479;R-GGA-70475;R-GGA-71802;R-GGA-70262;R-GGA-70467"
R-BTA-5628897,"TP53 Regulates Metabolic Genes",1,98,0.009369024856596558,0.9999903638068579,0.9999903638068579,2,16,0.0020075282308657464,9913,Bos taurus,"57634","","R-BTA-70475;R-BTA-5628905"
R-SSC-163125,"Post-translational modification: synthesis of GPI-anchored proteins",1,94,0.0093812375249501,0.9999905084743,0.9999968814693373,1,10,0.001326435866825839,9823,Sus scrofa,"57705","","R-SSC-162730"
R-MMU-77289,"Mitochondrial Fatty Acid Beta-Oxidation",1,102,0.009439200444197668,0.9999911660411962,0.9999911660411962,2,44,0.005341750637367974,10090,Mus musculus,"29119","","R-MMU-109343;R-MMU-109341"
R-GGA-2672351,"Stimuli-sensing channels",1,83,0.00944254835039818,0.9999912026000529,0.9999912026000529,1,27,0.003959524857017158,9031,Gallus gallus,"3778","","R-GGA-9701211"
R-RNO-5173105,"O-linked glycosylation",2,121,0.011652542372881356,0.9999912193925751,0.9999912193925751,18,27,0.003401789089076477,10116,Rattus norvegicus,"3123;57705","","R-RNO-914006;R-RNO-8879117;R-RNO-981497;R-RNO-914017;R-RNO-1964505;R-RNO-977071;R-RNO-914005;R-RNO-914018;R-RNO-1964501;R-RNO-913675;R-RNO-5694487;R-RNO-981814;R-RNO-6786012;R-RNO-914012;R-RNO-5617037;R-RNO-914010;R-RNO-981809;R-RNO-914008"
R-DRE-211981,"Xenobiotics",1,97,0.009482842897643954,0.9999916309323252,0.9999916309323252,1,22,0.002981029810298103,7955,Danio rerio,"6532","","R-DRE-211948"
R-CEL-70263,"Gluconeogenesis",1,53,0.009499910378203979,0.9999918060176952,0.9999992892880236,2,19,0.005140692640692641,6239,Caenorhabditis elegans,"57634","","R-CEL-70479;R-CEL-70475"
R-RNO-5628897,"TP53 Regulates Metabolic Genes",1,99,0.009533898305084746,0.999992143854163,0.999992143854163,1,17,0.0021418672042333377,10116,Rattus norvegicus,"57634","","R-RNO-70475"
R-RNO-70326,"Glucose metabolism",2,122,0.01174884437596302,0.99999214794209,0.99999214794209,13,45,0.005669648481794129,10116,Rattus norvegicus,"57634;2670","","R-RNO-70262;R-RNO-6799604;R-RNO-170810;R-RNO-70467;R-RNO-170799;R-RNO-71802;R-RNO-170796;R-RNO-70479;R-RNO-170825;R-RNO-170824;R-RNO-70420;R-RNO-70475;R-RNO-70471"
R-CFA-5620912,"Anchoring of the basal body to the plasma membrane",1,93,0.009550215650030808,0.9999923010660847,0.9999940307389951,3,9,0.001208865010073875,9615,Canis familiaris,"54536","","R-CFA-5638014;R-CFA-5617816;R-CFA-5638009"
R-CFA-77289,"Mitochondrial Fatty Acid Beta-Oxidation",1,93,0.009550215650030808,0.9999923010660847,0.9999940307389951,2,42,0.005641370047011417,9615,Canis familiaris,"29119","","R-CFA-109341;R-CFA-109343"
R-DME-9663891,"Selective autophagy",1,56,0.009577561142466221,0.9999925575138539,0.9999994160845428,1,25,0.005468066491688539,7227,Drosophila melanogaster,"26523","","R-DME-9664879"
R-DRE-77289,"Mitochondrial Fatty Acid Beta-Oxidation",1,98,0.009580604164629974,0.9999925855184647,0.9999925855184647,2,43,0.005826558265582656,7955,Danio rerio,"29119","","R-DRE-109341;R-DRE-109343"
R-CFA-5696398,"Nucleotide Excision Repair",2,115,0.011809406448962827,0.9999926811731507,0.9999940307389951,2,35,0.0047011417058428475,9615,Canis familiaris,"51693;55015","","R-CFA-5696465;R-CFA-5691006"
R-MMU-425397,"Transport of vitamins, nucleosides, and related molecules",1,104,0.009624282805848603,0.9999929760780858,0.9999929760780858,4,40,0.004856136943061794,10090,Mus musculus,"57705","","R-MMU-742354;R-MMU-744231;R-MMU-174368;R-MMU-741450"
R-RNO-6807878,"COPI-mediated anterograde transport",1,100,0.00963020030816641,0.9999930273846553,0.9999930273846553,4,10,0.0012599218848431397,10116,Rattus norvegicus,"3751","","R-RNO-6809003;R-RNO-6807875;R-RNO-6807877;R-RNO-6809011"
R-BTA-2500257,"Resolution of Sister Chromatid Cohesion",2,124,0.011854684512428298,0.9999930561635987,0.9999930561635987,5,8,0.0010037641154328732,9913,Bos taurus,"27185;26960","","R-BTA-1638803;R-BTA-2468293;R-BTA-1638821;R-BTA-2468287;R-BTA-2484822"
R-BTA-2559580,"Oxidative Stress Induced Senescence",1,101,0.009655831739961759,0.9999932453281403,0.9999932453281403,1,20,0.002509410288582183,9913,Bos taurus,"26523","","R-BTA-3225851"
R-BTA-77289,"Mitochondrial Fatty Acid Beta-Oxidation",1,101,0.009655831739961759,0.9999932453281403,0.9999932453281403,2,44,0.005520702634880803,9913,Bos taurus,"29119","","R-BTA-109343;R-BTA-109341"
R-GGA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",1,85,0.009670079635949944,0.9999933635203695,0.9999933635203695,1,1,1.4664906877841325E-4,9031,Gallus gallus,"4638","","R-GGA-9728748"
R-CFA-446219,"Synthesis of substrates in N-glycan biosythesis",2,116,0.011912096939823372,0.9999935042943638,0.9999940307389951,4,34,0.004566823371390195,9615,Canis familiaris,"57634;57705","","R-CFA-449715;R-CFA-532549;R-CFA-446204;R-CFA-4085021"
R-DRE-446219,"Synthesis of substrates in N-glycan biosythesis",2,122,0.011926874572294457,0.9999936149090298,0.9999936149090298,4,39,0.005284552845528455,7955,Danio rerio,"57634;57705","","R-DRE-449715;R-DRE-446204;R-DRE-4085021;R-DRE-532549"
R-MMU-446219,"Synthesis of substrates in N-glycan biosythesis",2,129,0.011937812326485286,0.9999936955728657,0.9999936955728657,4,40,0.004856136943061794,10090,Mus musculus,"57634;57705","","R-MMU-446204;R-MMU-532549;R-MMU-449715;R-MMU-4085021"
R-RNO-194068,"Bile acid and bile salt metabolism",2,124,0.011941448382126348,0.9999937221629839,0.9999937221629839,5,79,0.009953382890260805,10116,Rattus norvegicus,"2290;2483","","R-RNO-191972;R-RNO-192160;R-RNO-192065;R-RNO-192033;R-RNO-192051"
R-RNO-2980736,"Peptide hormone metabolism",1,101,0.009726502311248074,0.9999938116219181,0.9999938116219181,1,46,0.0057956406702784425,10116,Rattus norvegicus,"2868","","R-RNO-422048"
R-DME-70171,"Glycolysis",1,57,0.009748589020010261,0.9999939786821208,0.9999994160845428,5,16,0.003499562554680665,7227,Drosophila melanogaster,"57634","","R-DME-70262;R-DME-70471;R-DME-70467;R-DME-71802;R-DME-6799604"
R-DME-70263,"Gluconeogenesis",1,57,0.009748589020010261,0.9999939786821208,0.9999994160845428,2,23,0.005030621172353456,7227,Drosophila melanogaster,"57634","","R-DME-70475;R-DME-70479"
R-CFA-6807878,"COPI-mediated anterograde transport",1,95,0.009755596631751899,0.9999940307389951,0.9999940307389951,6,12,0.0016118200134318335,9615,Canis familiaris,"53335","","R-CFA-6809011;R-CFA-6807877;R-CFA-6809003;R-CFA-6809010;R-CFA-6809006;R-CFA-6807875"
R-CFA-9013148,"CDC42 GTPase cycle",1,95,0.009755596631751899,0.9999940307389951,0.9999940307389951,1,5,6.71591672263264E-4,9615,Canis familiaris,"56135","","R-CFA-9013161"
R-DRE-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",1,100,0.009776126698602014,0.9999941806747947,0.9999941806747947,1,5,6.775067750677507E-4,7955,Danio rerio,"4638","","R-DRE-9728748"
R-DRE-9717189,"Sensory perception of taste",1,100,0.009776126698602014,0.9999941806747947,0.9999941806747947,1,5,6.775067750677507E-4,7955,Danio rerio,"4638","","R-DRE-9728748"
R-DRE-5628897,"TP53 Regulates Metabolic Genes",1,100,0.009776126698602014,0.9999941806747947,0.9999941806747947,2,17,0.0023035230352303525,7955,Danio rerio,"57634","","R-DRE-70475;R-DRE-5628905"
R-CEL-446219,"Synthesis of substrates in N-glycan biosythesis",2,67,0.012009320666786163,0.9999941985275496,0.9999992892880236,3,20,0.005411255411255411,6239,Caenorhabditis elegans,"57634;57705","","R-CEL-449715;R-CEL-446204;R-CEL-532549"
R-SSC-446219,"Synthesis of substrates in N-glycan biosythesis",2,121,0.012075848303393213,0.9999946305331925,0.9999968814693373,4,37,0.004907812707255604,9823,Sus scrofa,"57634;57705","","R-SSC-446204;R-SSC-449715;R-SSC-4085021;R-SSC-532549"
R-BTA-418346,"Platelet homeostasis",1,103,0.009847036328871893,0.9999946701874531,0.9999946701874531,1,23,0.0028858218318695106,9913,Bos taurus,"26290","","R-BTA-418365"
R-CFA-163685,"Integration of energy metabolism",1,96,0.009858287122612447,0.9999947439805722,0.9999947439805722,2,31,0.004163868368032236,9615,Canis familiaris,"57634","","R-CFA-163751;R-CFA-163764"
R-DDI-71336,"Pentose phosphate pathway",1,36,0.009879253567508232,0.9999948787848912,0.9999999140802093,2,13,0.005620406398616515,44689,Dictyostelium discoideum,"57634","","R-DDI-71334;R-DDI-163764"
R-CFA-5173105,"O-linked glycosylation",2,118,0.012117477921544465,0.9999948844251537,0.9999948844251537,8,27,0.0036265950302216254,9615,Canis familiaris,"54221;57705","","R-CFA-5694487;R-CFA-914005;R-CFA-914008;R-CFA-5617037;R-CFA-914012;R-CFA-8879117;R-CFA-914010;R-CFA-914018"
R-SSC-163685,"Integration of energy metabolism",1,99,0.009880239520958085,0.9999948850383567,0.9999968814693373,2,30,0.003979307600477517,9823,Sus scrofa,"57634","","R-SSC-163751;R-SSC-163764"
R-SSC-418346,"Platelet homeostasis",1,99,0.009880239520958085,0.9999948850383567,0.9999968814693373,1,23,0.0030508024936994295,9823,Sus scrofa,"91752","","R-SSC-432143"
R-HSA-72306,"tRNA processing",2,184,0.01211881709807021,0.9999948923912083,0.9999948923912083,1,54,0.003835772126722546,9606,Homo sapiens,"9631;55746","","R-HSA-6783483"
R-HSA-5663205,"Infectious disease",79,1512,0.0995850622406639,0.9999949545453237,0.9999949545453237,164,897,0.06371643699389118,9606,Homo sapiens,"8970;5781;8452;4650;2033;270;5062;1778;275;2547;111;6907;476;1499;478;7514;4644;84282;2902;1857;57705;6749;9631;11151;5595;7532;7531;7534;26523;55690;1107;2239;1740;1387;1981;11198;6878;60;10787;6134;23067;2770;5718;1995;2048;2047;1750;3135;1793;8945;55746;5119;79718;6804;4627;6383;3190;10082;5133;4089;5575;9611;1175;23476;2262;23191;2778;10207;3106;3708;3105;1762;109;51317;6616;53615","","R-HSA-9660819;R-HSA-194818;R-HSA-180739;R-HSA-182279;R-HSA-9712274;R-HSA-447246;R-HSA-9666458;R-HSA-9660824;R-HSA-182286;R-HSA-9660828;R-HSA-167181;R-HSA-9673346;R-HSA-8876948;R-HSA-167191;R-HSA-167192;R-HSA-9697423;R-HSA-167196;R-HSA-167197;R-HSA-9613490;R-HSA-9696179;R-HSA-167459;R-HSA-163617;R-HSA-8951727;R-HSA-9613498;R-HSA-9610942;R-HSA-8936356;R-HSA-9699007;R-HSA-167474;R-HSA-2130194;R-HSA-420661;R-HSA-111925;R-HSA-167477;R-HSA-9679787;R-HSA-111930;R-HSA-167481;R-HSA-9727919;R-HSA-9711016;R-HSA-181567;R-HSA-167484;R-HSA-9698988;R-HSA-167234;R-HSA-167235;R-HSA-9681616;R-HSA-9636304;R-HSA-175174;R-HSA-8876993;R-HSA-9614810;R-HSA-9729500;R-HSA-9614811;R-HSA-9755359;R-HSA-192841;R-HSA-175177;R-HSA-8877003;R-HSA-164943;R-HSA-9730501;R-HSA-9663426;R-HSA-9683648;R-HSA-9755328;R-HSA-8876497;R-HSA-9694661;R-HSA-9610954;R-HSA-9768142;R-HSA-180573;R-HSA-180591;R-HSA-167282;R-HSA-192627;R-HSA-9614816;R-HSA-9678561;R-HSA-167537;R-HSA-9624033;R-HSA-9730528;R-HSA-180599;R-HSA-167284;R-HSA-180597;R-HSA-180603;R-HSA-9737710;R-HSA-167288;R-HSA-167292;R-HSA-2029469;R-HSA-2029466;R-HSA-9664278;R-HSA-2029465;R-HSA-9680408;R-HSA-180622;R-HSA-9614367;R-HSA-983426;R-HSA-168337;R-HSA-909726;R-HSA-9614343;R-HSA-9678854;R-HSA-180885;R-HSA-175258;R-HSA-182171;R-HSA-2197690;R-HSA-168857;R-HSA-192925;R-HSA-9664306;R-HSA-167076;R-HSA-165028;R-HSA-167077;R-HSA-182186;R-HSA-165034;R-HSA-9623096;R-HSA-9679421;R-HSA-167084;R-HSA-167597;R-HSA-167090;R-HSA-165043;R-HSA-9729318;R-HSA-168880;R-HSA-167601;R-HSA-9614369;R-HSA-9636128;R-HSA-182198;R-HSA-165047;R-HSA-167097;R-HSA-165055;R-HSA-2029473;R-HSA-9636396;R-HSA-192704;R-HSA-9673296;R-HSA-9621073;R-HSA-392129;R-HSA-9678935;R-HSA-1861595;R-HSA-167113;R-HSA-112333;R-HSA-167118;R-HSA-9708889;R-HSA-170706;R-HSA-9673794;R-HSA-169683;R-HSA-169680;R-HSA-170704;R-HSA-167121;R-HSA-9673797;R-HSA-9673284;R-HSA-167130;R-HSA-9756494;R-HSA-9673288;R-HSA-167134;R-HSA-9629004;R-HSA-918224;R-HSA-918225;R-HSA-9694579;R-HSA-167136;R-HSA-9698928;R-HSA-180710;R-HSA-442592;R-HSA-9666426;R-HSA-1176059;R-HSA-194793;R-HSA-167150;R-HSA-167148;R-HSA-9666428;R-HSA-194800;R-HSA-9662823;R-HSA-182263;R-HSA-9684068;R-HSA-168184;R-HSA-1250280;R-HSA-9705320;R-HSA-9698926;R-HSA-180732"
