Pathway identifier,Pathway name,Entities found,Entities total,Entities ratio,Entities pValue,Entities FDR,Reactions found,Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-917977,"Transferrin endocytosis and recycling",3,39,0.002568662319699664,0.3721943491732692,0.5167604671951924,2,11,7.813609887768149E-4,9606,Homo sapiens,"814;815;23545","","R-HSA-5252133;R-HSA-917841"
R-HSA-159418,"Recycling of bile acids and salts",3,39,0.002568662319699664,0.3721943491732692,0.5167604671951924,3,17,0.0012075578917459867,9606,Homo sapiens,"781;28234;778","","R-HSA-193362;R-HSA-194153;R-HSA-194079"
R-MMU-446205,"Synthesis of GDP-mannose",1,6,5.55247084952804E-4,0.3759568089946449,0.9995799496881722,1,2,2.428068471530897E-4,10090,Mus musculus,"57634","","R-MMU-532549"
R-HSA-373076,"Class A/1 (Rhodopsin-like receptors)",25,414,0.027267338470657973,0.3764177550681054,0.5167604671951924,33,185,0.013141071174882796,9606,Homo sapiens,"5020;5021;18;1131;3351;270;140;186;275;154;1524;321;552;322;553;135;1268;301;2861;81;109;1814;1813;1812","","R-HSA-391943;R-HSA-9690449;R-HSA-9704151;R-HSA-9609310;R-HSA-9696323;R-HSA-388503;R-HSA-9667456;R-HSA-390929;R-HSA-9678854;R-HSA-390674;R-HSA-8851679;R-HSA-9611851;R-HSA-373342;R-HSA-418904;R-HSA-9611852;R-HSA-9667569;R-HSA-419426;R-HSA-9615348;R-HSA-9656244;R-HSA-5336182;R-HSA-389487;R-HSA-418925;R-HSA-391913;R-HSA-389481;R-HSA-9667619;R-HSA-388468;R-HSA-9611751;R-HSA-9654054;R-HSA-389491;R-HSA-390835;R-HSA-444476;R-HSA-390846;R-HSA-390649"
R-HSA-5693571,"Nonhomologous End-Joining (NHEJ)",4,56,0.0036883356385431073,0.38223295570046734,0.5167604671951924,13,13,9.234266230998721E-4,9606,Homo sapiens,"5591;8970;7468;51720","","R-HSA-5686900;R-HSA-5686704;R-HSA-5693599;R-HSA-5686685;R-HSA-5693533;R-HSA-5693574;R-HSA-5693575;R-HSA-5693604;R-HSA-5687360;R-HSA-5687183;R-HSA-5693615;R-HSA-5686924;R-HSA-5693578"
R-HSA-68886,"M Phase",25,416,0.027399064743463084,0.3854891439477546,0.5167604671951924,41,91,0.006463986361699105,9606,Homo sapiens,"8970;9662;9126;5862;2171;5519;114791;1454;7514;5578;55746;5579;80184;5595;7531;23332;22981;8481;95681;55055;23592;10142;79648;5108;6418","","R-HSA-2245218;R-HSA-375302;R-HSA-2288097;R-HSA-2545253;R-HSA-2467809;R-HSA-5229194;R-HSA-2467811;R-HSA-2993898;R-HSA-5223304;R-HSA-1638803;R-HSA-2294574;R-HSA-2990880;R-HSA-2990882;R-HSA-9615901;R-HSA-9615937;R-HSA-2545203;R-HSA-2294580;R-HSA-9618378;R-HSA-380316;R-HSA-380508;R-HSA-2468287;R-HSA-9615945;R-HSA-2294590;R-HSA-2995376;R-HSA-2468293;R-HSA-9648114;R-HSA-2314566;R-HSA-2172678;R-HSA-9634169;R-HSA-2294600;R-HSA-2422927;R-HSA-2468040;R-HSA-2466068;R-HSA-2429719;R-HSA-2470935;R-HSA-2484822;R-HSA-2301205;R-HSA-2467794;R-HSA-9634219;R-HSA-1638821;R-HSA-2430552"
R-BTA-446205,"Synthesis of GDP-mannose",1,6,5.736137667304016E-4,0.3856176444821161,0.9997354912101125,1,2,2.509410288582183E-4,9913,Bos taurus,"57634","","R-BTA-532549"
R-HSA-114508,"Effects of PIP2 hydrolysis",3,40,0.0026345254561022198,0.3871963887349428,0.5167604671951924,4,9,6.392953544537576E-4,9606,Homo sapiens,"3708;7225;747;491","","R-HSA-426032;R-HSA-426209;R-HSA-139941;R-HSA-139854"
R-HSA-4090294,"SUMOylation of intracellular receptors",3,40,0.0026345254561022198,0.3871963887349428,0.5167604671951924,5,25,0.0017758204290382155,9606,Homo sapiens,"7067;7421;9759","","R-HSA-4720446;R-HSA-4546387;R-HSA-4719423;R-HSA-4720432;R-HSA-4719447"
R-RNO-9701898,"STAT3 nuclear events downstream of ALK signaling",1,6,5.778120184899846E-4,0.38780485611722937,0.9913948662412256,1,1,1.2599218848431397E-4,10116,Rattus norvegicus,"3772","","R-RNO-9701565"
R-RNO-446205,"Synthesis of GDP-mannose",1,6,5.778120184899846E-4,0.38780485611722937,0.9913948662412256,1,2,2.5198437696862794E-4,10116,Rattus norvegicus,"57634","","R-RNO-532549"
R-RNO-8849474,"PTK6 Activates STAT3",1,6,5.778120184899846E-4,0.38780485611722937,0.9913948662412256,2,5,6.299609424215699E-4,10116,Rattus norvegicus,"3772","","R-RNO-8848087;R-RNO-8848124"
R-RNO-9609736,"Assembly and cell surface presentation of NMDA receptors",1,6,5.778120184899846E-4,0.38780485611722937,0.9913948662412256,1,3,3.7797656545294193E-4,10116,Rattus norvegicus,"2739","","R-RNO-9610750"
R-HSA-140179,"Amine Oxidase reactions",2,24,0.0015807152736613318,0.38808711821121056,0.5167604671951924,5,8,5.68262537292229E-4,9606,Homo sapiens,"4128;4129","","R-HSA-141186;R-HSA-141202;R-HSA-141200;R-HSA-9677929;R-HSA-9677917"
R-HSA-392851,"Prostacyclin signalling through prostacyclin receptor",2,24,0.0015807152736613318,0.38808711821121056,0.5167604671951924,3,5,3.5516408580764315E-4,9606,Homo sapiens,"2778","","R-HSA-392852;R-HSA-392870;R-HSA-392874"
R-HSA-9754189,"Germ layer formation at gastrulation",2,24,0.0015807152736613318,0.38808711821121056,0.5167604671951924,6,11,7.813609887768149E-4,9606,Homo sapiens,"51592;4089","","R-HSA-9756948;R-HSA-9756724;R-HSA-9758501;R-HSA-9754480;R-HSA-452353;R-HSA-480378"
R-HSA-2142688,"Synthesis of 5-eicosatetraenoic acids",2,24,0.0015807152736613318,0.38808711821121056,0.5167604671951924,2,4,2.841312686461145E-4,9606,Homo sapiens,"2876;5444","","R-HSA-8932633;R-HSA-2161946"
R-HSA-113510,"E2F mediated regulation of DNA replication",2,24,0.0015807152736613318,0.38808711821121056,0.5167604671951924,2,4,2.841312686461145E-4,9606,Homo sapiens,"5519;23649","","R-HSA-113504;R-HSA-113503"
R-HSA-2990846,"SUMOylation",12,192,0.012645722189290654,0.38907502429826923,0.5167604671951924,29,140,0.009944594402614007,9606,Homo sapiens,"4152;3190;7155;7067;7421;9126;10055;9759;55746;23314;56160;23426","","R-HSA-2993769;R-HSA-4615872;R-HSA-4570499;R-HSA-4641345;R-HSA-4090288;R-HSA-5228508;R-HSA-2993790;R-HSA-2993784;R-HSA-4546387;R-HSA-2993781;R-HSA-2993780;R-HSA-4615900;R-HSA-3108212;R-HSA-2990833;R-HSA-4719447;R-HSA-4615910;R-HSA-5228525;R-HSA-3000399;R-HSA-5228523;R-HSA-4551649;R-HSA-3000348;R-HSA-4615987;R-HSA-4720446;R-HSA-3000411;R-HSA-4719423;R-HSA-4720432;R-HSA-4570493;R-HSA-4551679;R-HSA-4655355"
R-DRE-446205,"Synthesis of GDP-mannose",1,6,5.865676019161209E-4,0.39234136196841307,0.9995710799444802,1,2,2.7100271002710027E-4,7955,Danio rerio,"57634","","R-DRE-532549"
R-XTR-163754,"Insulin effects increased synthesis of Xylulose-5-Phosphate",1,5,5.88235294117647E-4,0.39320162418236715,0.9998390700938855,1,1,1.6246953696181965E-4,8364,Xenopus tropicalis,"57634","","R-XTR-163764"
R-HSA-9013405,"RHOD GTPase cycle",4,57,0.003754198774945663,0.3947335465956512,0.5167604671951924,3,9,6.392953544537576E-4,9606,Homo sapiens,"5364;23592;9743;394","","R-HSA-9013437;R-HSA-9013438;R-HSA-9693198"
R-HSA-163767,"PP2A-mediated dephosphorylation of key metabolic factors",1,9,5.927682276229994E-4,0.39553375048769157,0.5167604671951924,4,4,2.841312686461145E-4,9606,Homo sapiens,"5519","","R-HSA-163750;R-HSA-163688;R-HSA-164056;R-HSA-163689"
R-HSA-9027283,"Erythropoietin activates STAT5",1,9,5.927682276229994E-4,0.39553375048769157,0.5167604671951924,3,3,2.1309845148458588E-4,9606,Homo sapiens,"2048","","R-HSA-9012651;R-HSA-9012650;R-HSA-9012654"
R-HSA-629587,"Highly sodium permeable postsynaptic acetylcholine nicotinic receptors",1,9,5.927682276229994E-4,0.39553375048769157,0.5167604671951924,2,2,1.4206563432305724E-4,9606,Homo sapiens,"476","","R-HSA-622325;R-HSA-629588"
R-HSA-190370,"FGFR1b ligand binding and activation",1,9,5.927682276229994E-4,0.39553375048769157,0.5167604671951924,2,2,1.4206563432305724E-4,9606,Homo sapiens,"2260","","R-HSA-190245;R-HSA-190427"
R-HSA-427975,"Proton/oligopeptide cotransporters",1,9,5.927682276229994E-4,0.39553375048769157,0.5167604671951924,1,2,1.4206563432305724E-4,9606,Homo sapiens,"987","","R-HSA-428007"
R-HSA-350864,"Regulation of thyroid hormone activity",1,9,5.927682276229994E-4,0.39553375048769157,0.5167604671951924,1,2,1.4206563432305724E-4,9606,Homo sapiens,"2483","","R-HSA-350869"
R-HSA-3304351,"Signaling by TGF-beta Receptor Complex in Cancer",1,9,5.927682276229994E-4,0.39553375048769157,0.5167604671951924,2,7,4.972297201307004E-4,9606,Homo sapiens,"4089","","R-HSA-3311014;R-HSA-3315483"
R-HSA-391906,"Leukotriene receptors",1,9,5.927682276229994E-4,0.39553375048769157,0.5167604671951924,1,5,3.5516408580764315E-4,9606,Homo sapiens,"270","","R-HSA-391943"
R-HSA-8866423,"VLDL assembly",1,9,5.927682276229994E-4,0.39553375048769157,0.5167604671951924,1,5,3.5516408580764315E-4,9606,Homo sapiens,"23211","","R-HSA-8866329"
R-HSA-164944,"Nef and signal transduction",1,9,5.927682276229994E-4,0.39553375048769157,0.5167604671951924,1,5,3.5516408580764315E-4,9606,Homo sapiens,"5062","","R-HSA-164943"
R-HSA-447043,"Neurofascin interactions",1,9,5.927682276229994E-4,0.39553375048769157,0.5167604671951924,1,7,4.972297201307004E-4,9606,Homo sapiens,"4897","","R-HSA-373730"
R-SSC-446205,"Synthesis of GDP-mannose",1,6,5.988023952095808E-4,0.39862435406841024,0.9999073081264396,1,2,2.6528717336516777E-4,9823,Sus scrofa,"57634","","R-SSC-532549"
R-HSA-209776,"Metabolism of amine-derived hormones",4,58,0.0038200619113482183,0.40719383136978526,0.5167604671951924,9,21,0.0014916891603921011,9606,Homo sapiens,"1644;438;2483;7173","","R-HSA-209859;R-HSA-350869;R-HSA-350901;R-HSA-209840;R-HSA-209815;R-HSA-209925;R-HSA-209973;R-HSA-209924;R-HSA-209821"
R-CFA-446205,"Synthesis of GDP-mannose",1,6,6.161429451632779E-4,0.407418332784792,0.9995503712005692,1,2,2.686366689053056E-4,9615,Canis familiaris,"57634","","R-CFA-532549"
R-HSA-5620922,"BBSome-mediated cargo-targeting to cilium",2,25,0.0016465784100638872,0.40757089135003666,0.5167604671951924,5,5,3.5516408580764315E-4,9606,Homo sapiens,"585;10575","","R-HSA-5617815;R-HSA-5624129;R-HSA-5624125;R-HSA-5624127;R-HSA-5624126"
R-HSA-1181150,"Signaling by NODAL",2,25,0.0016465784100638872,0.40757089135003666,0.5167604671951924,4,12,8.523938059383435E-4,9606,Homo sapiens,"5595;4089","","R-HSA-173488;R-HSA-1535903;R-HSA-1225919;R-HSA-170847"
R-HSA-140875,"Common Pathway of Fibrin Clot Formation",2,25,0.0016465784100638872,0.40757089135003666,0.5167604671951924,9,29,0.00205995169768433,9606,Homo sapiens,"2632;2243","","R-HSA-140851;R-HSA-140806;R-HSA-140870;R-HSA-140599;R-HSA-140791;R-HSA-140842;R-HSA-140840;R-HSA-140872;R-HSA-140696"
R-HSA-975871,"MyD88 cascade initiated on plasma membrane",7,109,0.007179081867878548,0.40901349130726017,0.5167604671951924,16,70,0.004972297201307004,9606,Homo sapiens,"5519;6197;6196;1523;5595;1762;8945","","R-HSA-199910;R-HSA-198756;R-HSA-450337;R-HSA-198731;R-HSA-5684250;R-HSA-450346;R-HSA-5684248;R-HSA-198669;R-HSA-450325;R-HSA-199959;R-HSA-199895;R-HSA-203797;R-HSA-168053;R-HSA-198746;R-HSA-168184;R-HSA-199935"
R-HSA-168176,"Toll Like Receptor 5 (TLR5) Cascade",7,109,0.007179081867878548,0.40901349130726017,0.5167604671951924,16,71,0.005043330018468533,9606,Homo sapiens,"5519;6197;6196;1523;5595;1762;8945","","R-HSA-199910;R-HSA-198756;R-HSA-450337;R-HSA-198731;R-HSA-5684250;R-HSA-450346;R-HSA-5684248;R-HSA-198669;R-HSA-450325;R-HSA-199959;R-HSA-199895;R-HSA-203797;R-HSA-168053;R-HSA-198746;R-HSA-168184;R-HSA-199935"
R-HSA-168142,"Toll Like Receptor 10 (TLR10) Cascade",7,109,0.007179081867878548,0.40901349130726017,0.5167604671951924,16,71,0.005043330018468533,9606,Homo sapiens,"5519;6197;6196;1523;5595;1762;8945","","R-HSA-199910;R-HSA-198756;R-HSA-450337;R-HSA-198731;R-HSA-5684250;R-HSA-450346;R-HSA-5684248;R-HSA-198669;R-HSA-450325;R-HSA-199959;R-HSA-199895;R-HSA-203797;R-HSA-168053;R-HSA-198746;R-HSA-168184;R-HSA-199935"
R-HSA-1500620,"Meiosis",6,92,0.006059408549035105,0.4094425653728673,0.5167604671951924,11,15,0.0010654922574229295,9606,Homo sapiens,"8970;25913;675;7014;9126;23345","","R-HSA-912429;R-HSA-912505;R-HSA-912408;R-HSA-912458;R-HSA-912389;R-HSA-912503;R-HSA-912470;R-HSA-912496;R-HSA-912467;R-HSA-1214188;R-HSA-912450"
R-HSA-381426,"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",8,127,0.008364618323124547,0.41647812037144405,0.5167604671951924,1,14,9.944594402614007E-4,9606,Homo sapiens,"6383;6694;2632;2200;2243;23211;8404;3912","","R-HSA-8952289"
R-HSA-202430,"Translocation of ZAP-70 to Immunological synapse",3,42,0.0027662517289073307,0.41691981545836443,0.5167604671951924,4,4,2.841312686461145E-4,9606,Homo sapiens,"2742;3115;3123","","R-HSA-8855381;R-HSA-202168;R-HSA-202344;R-HSA-202174"
R-HSA-2514856,"The phototransduction cascade",4,59,0.003885925047750774,0.4196026277830538,0.5167604671951924,7,27,0.001917886063361273,9606,Homo sapiens,"2899;5578;394;2868","","R-HSA-74885;R-HSA-2514867;R-HSA-2581474;R-HSA-74615;R-HSA-2514865;R-HSA-3229181;R-HSA-74031"
R-HSA-202433,"Generation of second messenger molecules",4,59,0.003885925047750774,0.4196026277830538,0.5167604671951924,4,17,0.0012075578917459867,9606,Homo sapiens,"2742;3115;3123;5062","","R-HSA-430183;R-HSA-202245;R-HSA-202248;R-HSA-202216"
R-HSA-5602498,"MyD88 deficiency (TLR2/4)",2,26,0.0017124415464664427,0.426747987959635,0.5167604671951924,2,2,1.4206563432305724E-4,9606,Homo sapiens,"2243;2890","","R-HSA-5602383;R-HSA-5602606"
R-HSA-69186,"Lagging Strand Synthesis",2,26,0.0017124415464664427,0.426747987959635,0.5167604671951924,10,11,7.813609887768149E-4,9606,Homo sapiens,"23649;23426","","R-HSA-69152;R-HSA-69074;R-HSA-69140;R-HSA-69063;R-HSA-69127;R-HSA-69142;R-HSA-69144;R-HSA-69053;R-HSA-69068;R-HSA-69116"
R-HSA-167044,"Signalling to RAS",2,26,0.0017124415464664427,0.426747987959635,0.5167604671951924,4,10,7.103281716152863E-4,9606,Homo sapiens,"4914;1501","","R-HSA-171011;R-HSA-167056;R-HSA-167217;R-HSA-167019"
R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin",2,26,0.0017124415464664427,0.426747987959635,0.5167604671951924,2,8,5.68262537292229E-4,9606,Homo sapiens,"3952;43","","R-HSA-422048;R-HSA-9023617"
R-HSA-140837,"Intrinsic Pathway of Fibrin Clot Formation",2,26,0.0017124415464664427,0.426747987959635,0.5167604671951924,3,24,0.001704787611876687,9606,Homo sapiens,"2632;1584","","R-HSA-158419;R-HSA-158251;R-HSA-158137"
R-HSA-9603381,"Activated NTRK3 signals through PI3K",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,5,5,3.5516408580764315E-4,9606,Homo sapiens,"4916","","R-HSA-9603445;R-HSA-9603419;R-HSA-9603407;R-HSA-9603420;R-HSA-9603437"
R-HSA-2562578,"TRIF-mediated programmed cell death",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,3,3,2.1309845148458588E-4,9606,Homo sapiens,"2890","","R-HSA-2562564;R-HSA-2569057;R-HSA-2562541"
R-HSA-2470946,"Cohesin Loading onto Chromatin",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,2,2,1.4206563432305724E-4,9606,Homo sapiens,"9126","","R-HSA-2470935;R-HSA-2468040"
R-HSA-1912399,"Pre-NOTCH Processing in the Endoplasmic Reticulum",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,2,2,1.4206563432305724E-4,9606,Homo sapiens,"2861","","R-HSA-1912349;R-HSA-1912353"
R-HSA-162791,"Attachment of GPI anchor to uPAR",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,2,2,1.4206563432305724E-4,9606,Homo sapiens,"5329","","R-HSA-162836;R-HSA-162729"
R-HSA-5619108,"Defective SLC27A4 causes ichthyosis prematurity syndrome (IPS)",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,1,1,7.103281716152862E-5,9606,Homo sapiens,"10999","","R-HSA-5627891"
R-HSA-418886,"Netrin mediated repulsion signals",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,3,4,2.841312686461145E-4,9606,Homo sapiens,"1630","","R-HSA-373713;R-HSA-418863;R-HSA-418859"
R-HSA-163754,"Insulin effects increased synthesis of Xylulose-5-Phosphate",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,2,3,2.1309845148458588E-4,9606,Homo sapiens,"57634","","R-HSA-163751;R-HSA-163764"
R-HSA-9032845,"Activated NTRK2 signals through CDK5",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,3,6,4.2619690296917176E-4,9606,Homo sapiens,"1977","","R-HSA-9032841;R-HSA-9032863;R-HSA-9032854"
R-HSA-1369007,"Mitochondrial ABC transporters",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,1,2,1.4206563432305724E-4,9606,Homo sapiens,"774","","R-HSA-382560"
R-HSA-8964041,"LDL remodeling",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,1,3,2.1309845148458588E-4,9606,Homo sapiens,"23211","","R-HSA-9737780"
R-HSA-1296052,"Ca2+ activated K+ channels",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,1,3,2.1309845148458588E-4,9606,Homo sapiens,"3778","","R-HSA-1296037"
R-HSA-428890,"Role of ABL in ROBO-SLIT signaling",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,1,4,2.841312686461145E-4,9606,Homo sapiens,"23332","","R-HSA-428885"
R-HSA-8948747,"Regulation of PTEN localization",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,1,4,2.841312686461145E-4,9606,Homo sapiens,"7874","","R-HSA-6807118"
R-HSA-5576890,"Phase 3 - rapid repolarisation",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,1,4,2.841312686461145E-4,9606,Homo sapiens,"10142","","R-HSA-5577050"
R-HSA-426117,"Cation-coupled Chloride cotransporters",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,1,4,2.841312686461145E-4,9606,Homo sapiens,"57468","","R-HSA-426155"
R-HSA-447041,"CHL1 interactions",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,1,5,3.5516408580764315E-4,9606,Homo sapiens,"27255","","R-HSA-443782"
R-HSA-5666185,"RHO GTPases Activate Rhotekin and Rhophilins",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,1,6,4.2619690296917176E-4,9606,Homo sapiens,"64130","","R-HSA-5666197"
R-HSA-110357,"Displacement of DNA glycosylase by APEX1",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,1,8,5.68262537292229E-4,9606,Homo sapiens,"8930","","R-HSA-110353"
R-HSA-9022707,"MECP2 regulates transcription factors",1,10,6.586313640255549E-4,0.42842653426856725,0.5167604671951924,1,8,5.68262537292229E-4,9606,Homo sapiens,"54715","","R-HSA-9021952"
R-HSA-1368108,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",3,43,0.002832114865309886,0.4316072022200469,0.5167604671951924,20,20,0.0014206563432305726,9606,Homo sapiens,"5054;6907;4862","","R-HSA-879724;R-HSA-5663127;R-HSA-5663156;R-HSA-5663124;R-HSA-5663122;R-HSA-8878702;R-HSA-5663132;R-HSA-879782;R-HSA-5663165;R-HSA-1368889;R-HSA-8878679;R-HSA-5663138;R-HSA-5663170;R-HSA-879770;R-HSA-5663105;R-HSA-549424;R-HSA-879798;R-HSA-549364;R-HSA-549428;R-HSA-879762"
R-HSA-749476,"RNA Polymerase III Abortive And Retractive Initiation",3,43,0.002832114865309886,0.4316072022200469,0.5167604671951924,7,13,9.234266230998721E-4,9606,Homo sapiens,"4781;23592;4774","","R-HSA-112149;R-HSA-112055;R-HSA-112150;R-HSA-112153;R-HSA-112155;R-HSA-76060;R-HSA-113454"
R-HSA-74158,"RNA Polymerase III Transcription",3,43,0.002832114865309886,0.4316072022200469,0.5167604671951924,11,25,0.0017758204290382155,9606,Homo sapiens,"4781;23592;4774","","R-HSA-112149;R-HSA-112055;R-HSA-112150;R-HSA-112153;R-HSA-76056;R-HSA-83723;R-HSA-112155;R-HSA-83805;R-HSA-76060;R-HSA-83790;R-HSA-113454"
R-HSA-140877,"Formation of Fibrin Clot (Clotting Cascade)",3,43,0.002832114865309886,0.4316072022200469,0.5167604671951924,12,61,0.004333001846853246,9606,Homo sapiens,"2632;1584;2243","","R-HSA-140851;R-HSA-158419;R-HSA-140806;R-HSA-140870;R-HSA-140599;R-HSA-140791;R-HSA-140842;R-HSA-158251;R-HSA-140840;R-HSA-140872;R-HSA-140696;R-HSA-158137"
R-HSA-112382,"Formation of RNA Pol II elongation complex ",4,60,0.003951788184153329,0.4319492732132659,0.5167604671951924,2,2,1.4206563432305724E-4,9606,Homo sapiens,"123169;11198;6749;22986","","R-HSA-112379;R-HSA-112381"
R-RNO-74713,"IRS activation",1,7,6.741140215716487E-4,0.4358955200292671,0.9913948662412256,3,3,3.7797656545294193E-4,10116,Rattus norvegicus,"2917","","R-RNO-74707;R-RNO-74712;R-RNO-74711"
R-RNO-166665,"Terminal pathway of complement",1,7,6.741140215716487E-4,0.4358955200292671,0.9913948662412256,1,1,1.2599218848431397E-4,10116,Rattus norvegicus,"2239","","R-RNO-173725"
R-RNO-6783783,"Interleukin-10 signaling",1,7,6.741140215716487E-4,0.4358955200292671,0.9913948662412256,5,7,8.819453193901979E-4,10116,Rattus norvegicus,"3772","","R-RNO-6784006;R-RNO-6784323;R-RNO-6784763;R-RNO-6784765;R-RNO-6784791"
R-RNO-427652,"Sodium-coupled phosphate cotransporters",1,7,6.741140215716487E-4,0.4358955200292671,0.9913948662412256,1,3,3.7797656545294193E-4,10116,Rattus norvegicus,"3708","","R-RNO-427656"
R-HSA-8878166,"Transcriptional regulation by RUNX2",9,147,0.009681881051175657,0.43826780222825745,0.5167604671951924,16,84,0.0059667566415684044,9606,Homo sapiens,"5595;59269;4089;2444;1750;9759;57154;8493;23314","","R-HSA-8878023;R-HSA-9008076;R-HSA-9009452;R-HSA-9008110;R-HSA-9008036;R-HSA-9007686;R-HSA-9008326;R-HSA-9009401;R-HSA-9009208;R-HSA-9007707;R-HSA-8985275;R-HSA-8877941;R-HSA-9009403;R-HSA-8878013;R-HSA-8939667;R-HSA-9008822"
R-HSA-6804756,"Regulation of TP53 Activity through Phosphorylation",6,95,0.006256997958242772,0.4388166352342424,0.5167604671951924,10,26,0.0018468532461997443,9606,Homo sapiens,"11198;2011;6878;9891;6749;1977","","R-HSA-6805399;R-HSA-6798374;R-HSA-6798373;R-HSA-6805061;R-HSA-6798372;R-HSA-6805059;R-HSA-3222020;R-HSA-3222006;R-HSA-6805276;R-HSA-6805035"
R-GGA-446205,"Synthesis of GDP-mannose",1,6,6.825938566552901E-4,0.43994487550217654,0.9996499065740245,1,2,2.932981375568265E-4,9031,Gallus gallus,"57634","","R-GGA-532549"
R-HSA-166016,"Toll Like Receptor 4 (TLR4) Cascade",10,165,0.010867417506421655,0.4425599213220375,0.5167604671951924,56,107,0.007600511436283563,9606,Homo sapiens,"5519;6197;6196;1523;5595;1762;8945;2243;2890;2969","","R-HSA-166286;R-HSA-198669;R-HSA-166284;R-HSA-2559414;R-HSA-450325;R-HSA-199959;R-HSA-5362500;R-HSA-203797;R-HSA-936985;R-HSA-166168;R-HSA-166041;R-HSA-166175;R-HSA-2562564;R-HSA-450337;R-HSA-450346;R-HSA-937022;R-HSA-450358;R-HSA-2213017;R-HSA-166072;R-HSA-166082;R-HSA-2201316;R-HSA-2569057;R-HSA-198731;R-HSA-166091;R-HSA-2562541;R-HSA-2201322;R-HSA-937029;R-HSA-5684250;R-HSA-5684248;R-HSA-168915;R-HSA-199895;R-HSA-2262775;R-HSA-166362;R-HSA-166363;R-HSA-198746;R-HSA-2262777;R-HSA-2201338;R-HSA-168921;R-HSA-936941;R-HSA-199910;R-HSA-166119;R-HSA-198756;R-HSA-166245;R-HSA-5362486;R-HSA-2201293;R-HSA-937059;R-HSA-936952;R-HSA-2559568;R-HSA-168053;R-HSA-937079;R-HSA-936951;R-HSA-168184;R-HSA-199935;R-HSA-166271;R-HSA-937075;R-HSA-936947"
